SystemCodeNumber,price,LastUpdatedDate,LastUpdatedTime,Occupancy,Capacity,Latitude,Longitude,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,time,diff,timestamp
Others-CCCPS98,12.948127618433771,08-12-2016,10:32:00,1040.0,3103.0,26.14749998,91.72797778,car,average,5.0,0.0,1751915102232,1,2016-12-08 10:32:00
Others-CCCPS98,12.730815339993557,08-12-2016,10:59:00,1128.0,3103.0,26.14749998,91.72797778,bike,average,5.0,0.0,1751915102732,1,2016-12-08 10:59:00
Others-CCCPS98,13.390924911376088,08-12-2016,11:32:00,1206.0,3103.0,26.14749998,91.72797778,car,average,6.0,0.0,1751915103232,1,2016-12-08 11:32:00
Others-CCCPS98,13.804331292297777,08-12-2016,11:59:00,1258.0,3103.0,26.14749998,91.72797778,car,average,7.0,0.0,1751915103732,1,2016-12-08 11:59:00
Others-CCCPS98,14.63865936190783,08-12-2016,12:25:00,1236.0,3103.0,26.14749998,91.72797778,bike,high,10.0,0.0,1751915104232,1,2016-12-08 12:25:00
Others-CCCPS98,13.571807927811792,08-12-2016,12:59:00,1287.0,3103.0,26.14749998,91.72797778,bike,average,7.0,0.0,1751915104732,1,2016-12-08 12:59:00
Others-CCCPS98,14.087425072510474,08-12-2016,13:25:00,1270.0,3103.0,26.14749998,91.72797778,car,high,8.0,0.0,1751915105232,1,2016-12-08 13:25:00
Others-CCCPS98,13.404331292297776,08-12-2016,13:59:00,1258.0,3103.0,26.14749998,91.72797778,car,average,6.0,0.0,1751915105732,1,2016-12-08 13:59:00
Others-CCCPS98,12.760464067031904,08-12-2016,14:26:00,1243.0,3103.0,26.14749998,91.72797778,bike,average,5.0,0.0,1751915106232,1,2016-12-08 14:26:00
Others-CCCPS98,12.74834676119884,08-12-2016,14:59:00,1196.0,3103.0,26.14749998,91.72797778,bike,average,5.0,0.0,1751915106732,1,2016-12-08 14:59:00
Others-CCCPS98,12.585510796003868,08-12-2016,15:26:00,1185.0,3103.0,26.14749998,91.72797778,car,average,4.0,0.0,1751915107232,1,2016-12-08 15:26:00
Others-CCCPS98,12.29107315501128,08-12-2016,15:59:00,1129.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915107732,1,2016-12-08 15:59:00
Others-CCCPS98,12.276893329036415,08-12-2016,16:32:00,1074.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915108232,1,2016-12-08 16:32:00
Others-CCCPS98,12.216822429906545,09-12-2016,08:02:00,841.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915108732,1,2016-12-09 08:02:00
Others-CCCPS98,12.22687721559781,09-12-2016,08:29:00,880.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915109232,1,2016-12-09 08:29:00
Others-CCCPS98,11.597189816306802,09-12-2016,08:55:00,920.0,3103.0,26.14749998,91.72797778,bike,low,2.0,0.0,1751915109732,1,2016-12-09 08:55:00
Others-CCCPS98,11.851369642281664,09-12-2016,09:29:00,975.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915110234,1,2016-12-09 09:29:00
Others-CCCPS98,12.01884627779568,09-12-2016,09:55:00,1004.0,3103.0,26.14749998,91.72797778,bike,low,3.0,0.0,1751915110732,1,2016-12-09 09:55:00
Others-CCCPS98,12.668901063486947,09-12-2016,10:29:00,1043.0,3103.0,26.14749998,91.72797778,car,low,4.0,0.0,1751915111232,1,2016-12-09 10:29:00
Others-CCCPS98,13.35534643893007,09-12-2016,10:56:00,1068.0,3103.0,26.14749998,91.72797778,truck,average,5.0,0.0,1751915111732,1,2016-12-09 10:56:00
Others-CCCPS98,13.361791814373188,09-12-2016,11:29:00,1093.0,3103.0,26.14749998,91.72797778,car,average,6.0,0.0,1751915112232,1,2016-12-09 11:29:00
Others-CCCPS98,14.448495004834031,09-12-2016,11:56:00,1119.0,3103.0,26.14749998,91.72797778,car,high,9.0,0.0,1751915112732,1,2016-12-09 11:56:00
Others-CCCPS98,13.38293264582662,09-12-2016,12:29:00,1175.0,3103.0,26.14749998,91.72797778,car,average,6.0,0.0,1751915113232,1,2016-12-09 12:29:00
Others-CCCPS98,14.05107315501128,09-12-2016,13:02:00,1129.0,3103.0,26.14749998,91.72797778,car,high,8.0,0.0,1751915113732,1,2016-12-09 13:02:00
Others-CCCPS98,14.055198195294876,09-12-2016,13:29:00,1145.0,3103.0,26.14749998,91.72797778,car,high,8.0,0.0,1751915114232,1,2016-12-09 13:29:00
Others-CCCPS98,12.56669029970996,09-12-2016,14:02:00,1112.0,3103.0,26.14749998,91.72797778,car,average,4.0,0.0,1751915114732,1,2016-12-09 14:02:00
Others-CCCPS98,12.557151144054142,09-12-2016,14:29:00,1075.0,3103.0,26.14749998,91.72797778,cycle,average,5.0,0.0,1751915115232,1,2016-12-09 14:29:00
Others-CCCPS98,12.551479213664196,09-12-2016,14:56:00,1053.0,3103.0,26.14749998,91.72797778,car,average,4.0,0.0,1751915115732,1,2016-12-09 14:56:00
Others-CCCPS98,12.264518208185626,09-12-2016,15:29:00,1026.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915116232,1,2016-12-09 15:29:00
Others-CCCPS98,11.857299387689332,09-12-2016,16:02:00,998.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915116732,1,2016-12-09 16:02:00
Others-CCCPS98,11.446471156944892,09-12-2016,16:29:00,956.0,3103.0,26.14749998,91.72797778,cycle,low,2.0,0.0,1751915117232,1,2016-12-09 16:29:00
Others-CCCPS98,11.554908153399936,10-12-2016,07:59:00,756.0,3103.0,26.14749998,91.72797778,bike,low,2.0,0.0,1751915117732,1,2016-12-10 07:59:00
Others-CCCPS98,12.19722848855946,10-12-2016,08:29:00,765.0,3103.0,26.14749998,91.72797778,truck,low,2.0,0.0,1751915118232,1,2016-12-10 08:29:00
Others-CCCPS98,11.401353528843057,10-12-2016,09:02:00,781.0,3103.0,26.14749998,91.72797778,cycle,low,2.0,0.0,1751915118732,1,2016-12-10 09:02:00
Others-CCCPS98,11.564705124073477,10-12-2016,09:29:00,794.0,3103.0,26.14749998,91.72797778,bike,low,2.0,0.0,1751915119232,1,2016-12-10 09:29:00
Others-CCCPS98,11.80960360941025,10-12-2016,09:55:00,813.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915119732,1,2016-12-10 09:55:00
Others-CCCPS98,12.372697389622944,10-12-2016,10:29:00,825.0,3103.0,26.14749998,91.72797778,bike,low,4.0,0.0,1751915120232,1,2016-12-10 10:29:00
Others-CCCPS98,13.977853689977442,10-12-2016,11:02:00,845.0,3103.0,26.14749998,91.72797778,car,high,8.0,0.0,1751915120732,1,2016-12-10 11:02:00
Others-CCCPS98,13.065588140509185,10-12-2016,11:29:00,875.0,3103.0,26.14749998,91.72797778,bike,average,6.0,0.0,1751915121232,1,2016-12-10 11:29:00
Others-CCCPS98,13.9971898163068,10-12-2016,12:02:00,920.0,3103.0,26.14749998,91.72797778,car,high,8.0,0.0,1751915121732,1,2016-12-10 12:02:00
Others-CCCPS98,14.408791492104417,10-12-2016,12:29:00,965.0,3103.0,26.14749998,91.72797778,car,high,9.0,0.0,1751915122232,1,2016-12-10 12:29:00
Others-CCCPS98,14.184002578150176,10-12-2016,12:55:00,1024.0,3103.0,26.14749998,91.72797778,bike,high,9.0,0.0,1751915122732,1,2016-12-10 12:55:00
Others-CCCPS98,14.441018369320012,10-12-2016,13:29:00,1090.0,3103.0,26.14749998,91.72797778,car,high,9.0,0.0,1751915123232,1,2016-12-10 13:29:00
Others-CCCPS98,13.135198195294876,10-12-2016,13:56:00,1145.0,3103.0,26.14749998,91.72797778,bike,average,6.0,0.0,1751915123732,1,2016-12-10 13:56:00
Others-CCCPS98,12.973135675153078,10-12-2016,14:25:00,1137.0,3103.0,26.14749998,91.72797778,car,average,5.0,0.0,1751915124232,1,2016-12-10 14:25:00
Others-CCCPS98,12.299581050596196,10-12-2016,15:02:00,1162.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915124732,1,2016-12-10 15:02:00
Others-CCCPS98,12.30834676119884,10-12-2016,15:25:00,1196.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915125232,1,2016-12-10 15:25:00
Others-CCCPS98,12.309893651305188,10-12-2016,15:59:00,1202.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915125732,1,2016-12-10 15:59:00
Others-CCCPS98,11.939838865613922,10-12-2016,16:25:00,1163.0,3103.0,26.14749998,91.72797778,bike,average,3.0,0.0,1751915126232,1,2016-12-10 16:25:00
Others-CCCPS98,13.805994199162102,11-12-2016,08:02:00,799.0,3103.0,26.14749998,91.72797778,car,low,3.0,1.0,1751915126732,1,2016-12-11 08:02:00
Others-CCCPS98,14.205994199162102,11-12-2016,08:25:00,799.0,3103.0,26.14749998,91.72797778,car,low,4.0,1.0,1751915127232,1,2016-12-11 08:25:00
Others-CCCPS98,13.565994199162102,11-12-2016,08:59:00,799.0,3103.0,26.14749998,91.72797778,bike,low,3.0,1.0,1751915127732,1,2016-12-11 08:59:00
Others-CCCPS98,13.966252014179826,11-12-2016,09:26:00,800.0,3103.0,26.14749998,91.72797778,bike,low,4.0,1.0,1751915128232,1,2016-12-11 09:26:00
Others-CCCPS98,14.205478569126653,11-12-2016,09:59:00,797.0,3103.0,26.14749998,91.72797778,car,low,4.0,1.0,1751915128732,1,2016-12-11 09:59:00
Others-CCCPS98,14.604189494038026,11-12-2016,10:25:00,792.0,3103.0,26.14749998,91.72797778,car,low,5.0,1.0,1751915129232,1,2016-12-11 10:25:00
Others-CCCPS98,14.890634869481149,11-12-2016,10:59:00,817.0,3103.0,26.14749998,91.72797778,car,average,6.0,1.0,1751915129732,1,2016-12-11 10:59:00
Others-CCCPS98,15.30326780534966,11-12-2016,11:26:00,866.0,3103.0,26.14749998,91.72797778,cycle,average,8.0,1.0,1751915130232,1,2016-12-11 11:26:00
Others-CCCPS98,15.714611666129551,11-12-2016,11:59:00,910.0,3103.0,26.14749998,91.72797778,car,average,8.0,1.0,1751915130732,1,2016-12-11 11:59:00
Others-CCCPS98,17.20904930712214,11-12-2016,12:32:00,966.0,3103.0,26.14749998,91.72797778,cycle,high,13.0,1.0,1751915131232,1,2016-12-11 12:32:00
Others-CCCPS98,17.21497905252981,11-12-2016,13:05:00,989.0,3103.0,26.14749998,91.72797778,car,high,12.0,1.0,1751915131732,1,2016-12-11 13:05:00
Others-CCCPS98,17.227611988398323,11-12-2016,13:26:00,1038.0,3103.0,26.14749998,91.72797778,car,high,12.0,1.0,1751915132232,1,2016-12-11 13:26:00
Others-CCCPS98,15.921791814373186,11-12-2016,13:59:00,1093.0,3103.0,26.14749998,91.72797778,bike,average,9.0,1.0,1751915132732,1,2016-12-11 13:59:00
Others-CCCPS98,15.768752819851755,11-12-2016,14:32:00,1120.0,3103.0,26.14749998,91.72797778,car,average,8.0,1.0,1751915133232,1,2016-12-11 14:32:00
Others-CCCPS98,14.974166935223977,11-12-2016,14:59:00,1141.0,3103.0,26.14749998,91.72797778,car,average,6.0,1.0,1751915133732,1,2016-12-11 14:59:00
Others-CCCPS98,14.29365130518853,11-12-2016,15:25:00,1139.0,3103.0,26.14749998,91.72797778,car,low,4.0,1.0,1751915134232,1,2016-12-11 15:25:00
Others-CCCPS98,14.554830808894618,11-12-2016,15:59:00,1066.0,3103.0,26.14749998,91.72797778,car,average,5.0,1.0,1751915134732,1,2016-12-11 15:59:00
Others-CCCPS98,13.618846277795685,11-12-2016,16:25:00,1004.0,3103.0,26.14749998,91.72797778,bike,low,3.0,1.0,1751915135232,1,2016-12-11 16:25:00
Others-CCCPS98,11.727876248791492,12-12-2016,08:02:00,496.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915135732,1,2016-12-12 08:02:00
Others-CCCPS98,11.7497905252981,12-12-2016,08:29:00,581.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915136232,1,2016-12-12 08:29:00
Others-CCCPS98,11.778150177247824,12-12-2016,09:02:00,691.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915136732,1,2016-12-12 09:02:00
Others-CCCPS98,12.59722848855946,12-12-2016,09:29:00,765.0,3103.0,26.14749998,91.72797778,truck,low,3.0,0.0,1751915137232,1,2016-12-12 09:29:00
Others-CCCPS98,12.22533032549146,12-12-2016,10:02:00,874.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915137732,1,2016-12-12 10:02:00
Others-CCCPS98,12.241830486625847,12-12-2016,10:29:00,938.0,3103.0,26.14749998,91.72797778,cycle,low,4.0,0.0,1751915138232,1,2016-12-12 10:29:00
Others-CCCPS98,12.932400902352564,12-12-2016,11:02:00,979.0,3103.0,26.14749998,91.72797778,cycle,average,6.0,0.0,1751915138732,1,2016-12-12 11:02:00
Others-CCCPS98,14.42683854334515,12-12-2016,11:29:00,1035.0,3103.0,26.14749998,91.72797778,car,high,9.0,0.0,1751915139232,1,2016-12-12 11:29:00
Others-CCCPS98,13.358955849178216,12-12-2016,11:55:00,1082.0,3103.0,26.14749998,91.72797778,car,average,6.0,0.0,1751915139732,1,2016-12-12 11:55:00
Others-CCCPS98,15.249526264904931,12-12-2016,12:29:00,1123.0,3103.0,26.14749998,91.72797778,truck,high,10.0,0.0,1751915140232,1,2016-12-12 12:29:00
Others-CCCPS98,14.45210441508218,12-12-2016,12:56:00,1133.0,3103.0,26.14749998,91.72797778,car,high,9.0,0.0,1751915140732,1,2016-12-12 12:56:00
Others-CCCPS98,14.051846600064453,12-12-2016,13:29:00,1132.0,3103.0,26.14749998,91.72797778,car,high,8.0,0.0,1751915141232,1,2016-12-12 13:29:00
Others-CCCPS98,12.166948114727685,12-12-2016,14:02:00,1113.0,3103.0,26.14749998,91.72797778,cycle,average,4.0,0.0,1751915141732,1,2016-12-12 14:02:00
Others-CCCPS98,13.358440219142766,12-12-2016,14:29:00,1080.0,3103.0,26.14749998,91.72797778,truck,average,5.0,0.0,1751915142232,1,2016-12-12 14:29:00
Others-CCCPS98,12.14580728327425,12-12-2016,14:55:00,1031.0,3103.0,26.14749998,91.72797778,cycle,average,4.0,0.0,1751915142732,1,2016-12-12 14:55:00
Others-CCCPS98,12.012658717370286,12-12-2016,15:29:00,980.0,3103.0,26.14749998,91.72797778,bike,low,3.0,0.0,1751915143234,1,2016-12-12 15:29:00
Others-CCCPS98,12.245955526909444,12-12-2016,15:56:00,954.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915143732,1,2016-12-12 15:56:00
Others-CCCPS98,12.109713180792784,12-12-2016,16:29:00,891.0,3103.0,26.14749998,91.72797778,car,average,3.0,0.0,1751915144232,1,2016-12-12 16:29:00
Others-CCCPS98,11.779697067354174,13-12-2016,08:02:00,697.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915144732,1,2016-12-13 08:02:00
Others-CCCPS98,12.198259748630358,13-12-2016,08:29:00,769.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915145232,1,2016-12-13 08:29:00
Others-CCCPS98,11.99022881082823,13-12-2016,09:02:00,893.0,3103.0,26.14749998,91.72797778,bike,low,3.0,0.0,1751915145732,1,2016-12-13 09:02:00
Others-CCCPS98,11.850854012246216,13-12-2016,09:29:00,973.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915146232,1,2016-12-13 09:29:00
Others-CCCPS98,12.15019013857557,13-12-2016,09:55:00,1048.0,3103.0,26.14749998,91.72797778,car,average,3.0,0.0,1751915146732,1,2016-12-13 09:55:00
Others-CCCPS98,12.647760232033516,13-12-2016,10:29:00,961.0,3103.0,26.14749998,91.72797778,car,low,4.0,0.0,1751915147232,1,2016-12-13 10:29:00
Others-CCCPS98,13.342971318079275,13-12-2016,11:02:00,1020.0,3103.0,26.14749998,91.72797778,car,average,6.0,0.0,1751915147732,1,2016-12-13 11:02:00
Others-CCCPS98,13.752768288752822,13-12-2016,11:29:00,1058.0,3103.0,26.14749998,91.72797778,truck,average,6.0,0.0,1751915148232,1,2016-12-13 11:29:00
Others-CCCPS98,14.446174669674509,13-12-2016,12:02:00,1110.0,3103.0,26.14749998,91.72797778,car,high,9.0,0.0,1751915148732,1,2016-12-13 12:02:00
Others-CCCPS98,14.454682565259429,13-12-2016,12:29:00,1143.0,3103.0,26.14749998,91.72797778,car,high,9.0,0.0,1751915149232,1,2016-12-13 12:29:00
Others-CCCPS98,14.060870125684822,13-12-2016,13:02:00,1167.0,3103.0,26.14749998,91.72797778,car,high,8.0,0.0,1751915149732,1,2016-12-13 13:02:00
Others-CCCPS98,12.988088946181117,13-12-2016,13:55:00,1195.0,3103.0,26.14749998,91.72797778,cycle,average,6.0,0.0,1751915150232,1,2016-12-13 13:55:00
Others-CCCPS98,12.96462777956816,13-12-2016,14:29:00,1104.0,3103.0,26.14749998,91.72797778,car,average,5.0,0.0,1751915150732,1,2016-12-13 14:29:00
Others-CCCPS98,12.55431517885917,13-12-2016,14:56:00,1064.0,3103.0,26.14749998,91.72797778,cycle,average,5.0,0.0,1751915151232,1,2016-12-13 14:56:00
Others-CCCPS98,11.620135352884306,13-12-2016,15:28:00,1009.0,3103.0,26.14749998,91.72797778,bike,low,2.0,0.0,1751915151732,1,2016-12-13 15:28:00
Others-CCCPS98,11.598478891395423,13-12-2016,16:02:00,925.0,3103.0,26.14749998,91.72797778,bike,low,2.0,0.0,1751915152232,1,2016-12-13 16:02:00
Others-CCCPS98,11.82094747019014,13-12-2016,16:29:00,857.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915152732,1,2016-12-13 16:29:00
Others-CCCPS98,11.345149854979052,14-12-2016,08:03:00,563.0,3103.0,26.14749998,91.72797778,cycle,low,2.0,0.0,1751915153232,1,2016-12-14 08:03:00
Others-CCCPS98,11.938150177247824,14-12-2016,08:43:00,691.0,3103.0,26.14749998,91.72797778,bike,low,3.0,0.0,1751915153732,1,2016-12-14 08:43:00
Others-CCCPS98,12.594392523364489,14-12-2016,09:03:00,754.0,3103.0,26.14749998,91.72797778,truck,low,3.0,0.0,1751915154232,1,2016-12-14 09:03:00
Others-CCCPS98,11.97192394456977,14-12-2016,09:29:00,822.0,3103.0,26.14749998,91.72797778,bike,low,3.0,0.0,1751915154732,1,2016-12-14 09:29:00
Others-CCCPS98,12.680025781501772,14-12-2016,10:02:00,931.0,3103.0,26.14749998,91.72797778,bike,average,5.0,0.0,1751915155232,1,2016-12-14 10:02:00
Others-CCCPS98,13.339619722848855,14-12-2016,10:30:00,1007.0,3103.0,26.14749998,91.72797778,truck,average,5.0,0.0,1751915155732,1,2016-12-14 10:30:00
Others-CCCPS98,13.120760554302288,14-12-2016,11:30:00,1089.0,3103.0,26.14749998,91.72797778,bike,average,6.0,0.0,1751915156232,1,2016-12-14 11:30:00
Others-CCCPS98,14.846432484692231,14-12-2016,12:02:00,1111.0,3103.0,26.14749998,91.72797778,car,high,10.0,0.0,1751915156732,1,2016-12-14 12:02:00
Others-CCCPS98,14.453393490170804,14-12-2016,12:30:00,1138.0,3103.0,26.14749998,91.72797778,car,high,9.0,0.0,1751915157232,1,2016-12-14 12:30:00
Others-CCCPS98,13.82190138575572,14-12-2016,13:03:00,1171.0,3103.0,26.14749998,91.72797778,bike,high,8.0,0.0,1751915157732,1,2016-12-14 13:03:00
Others-CCCPS98,14.467057686110216,14-12-2016,13:29:00,1191.0,3103.0,26.14749998,91.72797778,car,high,9.0,0.0,1751915158232,1,2016-12-14 13:29:00
Others-CCCPS98,12.593503061553337,14-12-2016,14:03:00,1216.0,3103.0,26.14749998,91.72797778,car,average,4.0,0.0,1751915158732,1,2016-12-14 14:03:00
Others-CCCPS98,12.991182726393813,14-12-2016,14:30:00,1207.0,3103.0,26.14749998,91.72797778,car,average,5.0,0.0,1751915159232,1,2016-12-14 14:30:00
Others-CCCPS98,12.580612310667096,14-12-2016,14:56:00,1166.0,3103.0,26.14749998,91.72797778,car,average,4.0,0.0,1751915159732,1,2016-12-14 14:56:00
Others-CCCPS98,12.04565903963906,14-12-2016,15:30:00,1108.0,3103.0,26.14749998,91.72797778,bike,low,3.0,0.0,1751915160232,1,2016-12-14 15:30:00
Others-CCCPS98,12.27328391878827,14-12-2016,15:56:00,1060.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915160732,1,2016-12-14 15:56:00
Others-CCCPS98,11.852916532388011,14-12-2016,16:30:00,981.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915161232,1,2016-12-14 16:30:00
Others-CCCPS98,11.756751530776668,15-12-2016,07:57:00,608.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915161732,1,2016-12-15 07:57:00
Others-CCCPS98,12.18485336770867,15-12-2016,08:30:00,717.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915162232,1,2016-12-15 08:30:00
Others-CCCPS98,12.20754108926845,15-12-2016,09:03:00,805.0,3103.0,26.14749998,91.72797778,truck,low,2.0,0.0,1751915162732,1,2016-12-15 09:03:00
Others-CCCPS98,11.983525620367388,15-12-2016,09:30:00,867.0,3103.0,26.14749998,91.72797778,bike,low,3.0,0.0,1751915163232,1,2016-12-15 09:30:00
Others-CCCPS98,11.841830486625843,15-12-2016,09:57:00,938.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915163732,1,2016-12-15 09:57:00
Others-CCCPS98,13.34142442797293,15-12-2016,10:30:00,1014.0,3103.0,26.14749998,91.72797778,truck,average,5.0,0.0,1751915164232,1,2016-12-15 10:30:00
Others-CCCPS98,13.356377699000967,15-12-2016,11:03:00,1072.0,3103.0,26.14749998,91.72797778,car,average,6.0,0.0,1751915164732,1,2016-12-15 11:03:00
Others-CCCPS98,13.361533999355464,15-12-2016,11:26:00,1092.0,3103.0,26.14749998,91.72797778,car,average,6.0,0.0,1751915165232,1,2016-12-15 11:26:00
Others-CCCPS98,14.216745085401223,15-12-2016,12:00:00,1151.0,3103.0,26.14749998,91.72797778,bike,high,9.0,0.0,1751915165732,1,2016-12-15 12:00:00
Others-CCCPS98,14.464995165968418,15-12-2016,12:26:00,1183.0,3103.0,26.14749998,91.72797778,cycle,high,10.0,0.0,1751915166232,1,2016-12-15 12:26:00
Others-CCCPS98,14.4856203673864,15-12-2016,13:00:00,1263.0,3103.0,26.14749998,91.72797778,car,high,9.0,0.0,1751915166732,1,2016-12-15 13:00:00
Others-CCCPS98,14.892581372864967,15-12-2016,13:26:00,1290.0,3103.0,26.14749998,91.72797778,truck,high,9.0,0.0,1751915167232,1,2016-12-15 13:26:00
Others-CCCPS98,12.773354817918143,15-12-2016,14:00:00,1293.0,3103.0,26.14749998,91.72797778,bike,average,5.0,0.0,1751915167732,1,2016-12-15 14:00:00
Others-CCCPS98,13.00948759265227,15-12-2016,14:26:00,1278.0,3103.0,26.14749998,91.72797778,car,average,5.0,0.0,1751915168232,1,2016-12-15 14:26:00
Others-CCCPS98,12.606393812439576,15-12-2016,15:00:00,1266.0,3103.0,26.14749998,91.72797778,car,average,4.0,0.0,1751915168732,1,2016-12-15 15:00:00
Others-CCCPS98,12.083557847244602,15-12-2016,15:26:00,1255.0,3103.0,26.14749998,91.72797778,bike,low,3.0,0.0,1751915169232,1,2016-12-15 15:26:00
Others-CCCPS98,11.923042217209153,15-12-2016,16:03:00,1253.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915169732,1,2016-12-15 16:03:00
Others-CCCPS98,11.91530776667741,15-12-2016,16:30:00,1223.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915170232,1,2016-12-15 16:30:00
Others-CCCPS98,11.762165646148889,16-12-2016,07:59:00,629.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915170732,1,2016-12-16 07:59:00
Others-CCCPS98,11.780470512407348,16-12-2016,08:30:00,700.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915171232,1,2016-12-16 08:30:00
Others-CCCPS98,11.798517563648083,16-12-2016,09:03:00,770.0,3103.0,26.14749998,91.72797778,cycle,low,3.0,0.0,1751915171732,1,2016-12-16 09:03:00
Others-CCCPS98,12.21243957460522,16-12-2016,09:30:00,824.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915172232,1,2016-12-16 09:30:00
Others-CCCPS98,13.302752175314213,16-12-2016,10:03:00,864.0,3103.0,26.14749998,91.72797778,truck,average,5.0,0.0,1751915172732,1,2016-12-16 10:03:00
Others-CCCPS98,11.987908475668709,16-12-2016,10:29:00,884.0,3103.0,26.14749998,91.72797778,bike,low,3.0,0.0,1751915173232,1,2016-12-16 10:29:00
Others-CCCPS98,13.715385111182728,16-12-2016,11:03:00,913.0,3103.0,26.14749998,91.72797778,truck,average,6.0,0.0,1751915173732,1,2016-12-16 11:03:00
Others-CCCPS98,13.073064776023203,16-12-2016,11:30:00,904.0,3103.0,26.14749998,91.72797778,bike,average,6.0,0.0,1751915174232,1,2016-12-16 11:30:00
Others-CCCPS98,12.67667418627135,16-12-2016,11:56:00,918.0,3103.0,26.14749998,91.72797778,bike,average,5.0,0.0,1751915174732,1,2016-12-16 11:56:00
Others-CCCPS98,14.395900741218174,16-12-2016,12:30:00,915.0,3103.0,26.14749998,91.72797778,car,high,9.0,0.0,1751915175232,1,2016-12-16 12:30:00
Others-CCCPS98,14.154869481147276,16-12-2016,12:56:00,911.0,3103.0,26.14749998,91.72797778,bike,high,9.0,0.0,1751915175732,1,2016-12-16 12:56:00
Others-CCCPS98,13.601314856590395,16-12-2016,13:30:00,936.0,3103.0,26.14749998,91.72797778,cycle,high,8.0,0.0,1751915176232,1,2016-12-16 13:30:00
Others-CCCPS98,13.326986786980342,16-12-2016,13:56:00,958.0,3103.0,26.14749998,91.72797778,car,average,6.0,0.0,1751915176732,1,2016-12-16 13:56:00
Others-CCCPS98,12.933689977441183,16-12-2016,14:30:00,984.0,3103.0,26.14749998,91.72797778,car,average,5.0,0.0,1751915177232,1,2016-12-16 14:30:00
Others-CCCPS98,12.694463422494362,16-12-2016,14:56:00,987.0,3103.0,26.14749998,91.72797778,bike,average,5.0,0.0,1751915177732,1,2016-12-16 14:56:00
Others-CCCPS98,12.252400902352562,16-12-2016,15:30:00,979.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915178232,1,2016-12-16 15:30:00
Others-CCCPS98,11.83873670641315,16-12-2016,16:03:00,926.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915178732,1,2016-12-16 16:03:00
Others-CCCPS98,11.432033515952304,16-12-2016,16:30:00,900.0,3103.0,26.14749998,91.72797778,cycle,low,2.0,0.0,1751915179232,1,2016-12-16 16:30:00
Others-CCCPS98,12.352948759265228,17-12-2016,07:59:00,1369.0,3103.0,26.14749998,91.72797778,car,low,3.0,0.0,1751915179732,1,2016-12-17 07:59:00
Others-CCCPS98,12.233980019336126,17-12-2016,08:26:00,1373.0,3103.0,26.14749998,91.72797778,car,average,3.0,0.0,1751915180232,1,2016-12-17 08:26:00
Others-CCCPS98,11.960683209796972,17-12-2016,09:00:00,1399.0,3103.0,26.14749998,91.72797778,cycle,low,3.0,0.0,1751915180732,1,2016-12-17 09:00:00
Others-CCCPS98,11.965839510151463,17-12-2016,09:26:00,1419.0,3103.0,26.14749998,91.72797778,car,low,2.0,0.0,1751915181232,1,2016-12-17 09:26:00
Others-CCCPS98,12.648159845310987,17-12-2016,09:59:00,1428.0,3103.0,26.14749998,91.72797778,car,average,4.0,0.0,1751915181732,1,2016-12-17 09:59:00
Others-CCCPS98,13.05254270061231,17-12-2016,10:33:00,1445.0,3103.0,26.14749998,91.72797778,car,average,5.0,0.0,1751915182232,1,2016-12-17 10:33:00
